17:18:18,085 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-758-1614 - NZDJPY : [4259000.0@91.02,1000000.0@91.035][][]
17:18:18,088 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165616-312-1682 - XAGUSD : [35000.0@16.769,25000.0@16.7815][][]
17:18:18,088 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165616-312-1682 - XAGUSD : [35000.0@16.769,25000.0@16.7815][][]
17:18:18,091 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-676-0040 - AUDCHF : [3000000.0@0.8404,7000000.0@0.8405][][]
17:18:18,091 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-676-0040 - AUDCHF : [3000000.0@0.8404,7000000.0@0.8405][][]
17:18:18,094 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-745-0434 - EURUSD : [7500000.0@1.1759,1.9589E7@1.17595][][]
17:18:18,095 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-745-0434 - EURUSD : [7500000.0@1.1759,1.9589E7@1.17595][][]
17:18:18,098 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-778-2136 - USDCHF : [1.77E7@1.02125,6400000.0@1.02135][][]
17:18:18,098 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-778-2136 - USDCHF : [1.77E7@1.02125,6400000.0@1.02135][][]
17:18:18,101 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-788-1286 - USDCZK : [4950000.0@23.906,3000000.0@23.932][][]
17:18:18,101 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-788-1286 - USDCZK : [4950000.0@23.906,3000000.0@23.932][][]
17:18:18,103 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-768-0977 - SEKJPY : [5000000.0@14.5441,1950000.0@14.547][][]
17:18:18,103 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-768-0977 - SEKJPY : [5000000.0@14.5441,1950000.0@14.547][][]
17:18:18,103 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-798-0078 - USDJPY : [1.1E7@117.6,1.15E7@117.605][][]
17:18:18,103 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-798-0078 - USDJPY : [1.1E7@117.6,1.15E7@117.605][][]
17:18:18,103 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-716-2173 - DKKJPY : [5000000.0@18.5917,5000000.0@18.5928][][]
17:18:18,103 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-716-2173 - DKKJPY : [5000000.0@18.5917,5000000.0@18.5928][][]
17:18:18,113 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-676-0046 - AUDUSD : [1.5845E7@0.82285,1.4488E7@0.82295][][]
17:18:18,113 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-676-0046 - AUDUSD : [1.5845E7@0.82285,1.4488E7@0.82295][][]
17:18:18,123 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-798-0077 - USDILS : [2000000.0@3.89835,950000.0@3.8995][][]
17:18:18,123 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-788-1285 - USDCNH : [5000000.0@6.1899,1000000.0@6.1902][][]
17:18:18,123 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-758-1613 - NZDCHF : [5259000.0@0.79045,1950000.0@0.7906][][]
17:18:18,123 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-798-0077 - USDILS : [2000000.0@3.89835,950000.0@3.8995][][]
17:18:18,123 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-788-1285 - USDCNH : [5000000.0@6.1899,1000000.0@6.1902][][]
17:18:18,123 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-758-1613 - NZDCHF : [5259000.0@0.79045,1950000.0@0.7906][][]
17:18:18,133 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-686-1611 - GBPCAD : [4000000.0@1.81805,1000000.0@1.81825][][]
17:18:18,133 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-686-1619 - GBPNZD : [950000.0@1.9652,1131000.0@1.96545][][]
17:18:18,133 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165616-312-1674 - KRWAUD : [1.0E8@0.0011112,1.0E8@0.001133][][]
17:18:18,133 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-686-1611 - GBPCAD : [4000000.0@1.81805,1000000.0@1.81825][][]
17:18:18,133 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-686-1619 - GBPNZD : [950000.0@1.9652,1131000.0@1.96545][][]
17:18:18,133 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165616-312-1674 - KRWAUD : [1.0E8@0.0011112,1.0E8@0.001133][][]
17:18:18,133 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-768-0979 - CHFJPY : [2203000.0@115.145,3203000.0@115.155][][]
17:18:18,133 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-768-0979 - CHFJPY : [2203000.0@115.145,3203000.0@115.155][][]
17:18:18,133 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-716-2182 - EURGBP : [6000000.0@0.77295,6669000.0@0.773][][]
17:18:18,133 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-716-2182 - EURGBP : [6000000.0@0.77295,6669000.0@0.773][][]
17:18:18,153 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-768-0976 - SGDJPY : [6000000.0@88.37,1000000.0@88.38][][]
17:18:18,153 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-716-2180 - EURCZK : [6000000.0@28.114,2000000.0@28.135][][]
17:18:18,153 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-758-1618 - SGDCNH : [1000000.0@4.6514,2000000.0@4.652][][]
17:18:18,153 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-758-1615 - NZDUSD : [8517000.0@0.77395,4517000.0@0.7741][][]
17:18:18,153 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165616-312-1679 - KRWCHF : [1.0E8@9.34E-4,1.0E8@9.523E-4][][]
17:18:18,153 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-768-0976 - SGDJPY : [6000000.0@88.37,1000000.0@88.38][][]
17:18:18,153 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-716-2180 - EURCZK : [6000000.0@28.114,2000000.0@28.135][][]
17:18:18,153 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-758-1618 - SGDCNH : [1000000.0@4.6514,2000000.0@4.652][][]
17:18:18,153 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-758-1615 - NZDUSD : [8517000.0@0.77395,4517000.0@0.7741][][]
17:18:18,153 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165616-312-1679 - KRWCHF : [1.0E8@9.34E-4,1.0E8@9.523E-4][][]
17:18:18,153 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-616-0156 - AUDCAD : [1000000.0@0.9835,2000000.0@0.98355][][]
17:18:18,153 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-616-0156 - AUDCAD : [1000000.0@0.9835,2000000.0@0.98355][][]
17:18:18,163 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-758-1616 - NOKJPY : [5000000.0@15.3394,950000.0@15.3485][][]
17:18:18,163 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-758-1616 - NOKJPY : [5000000.0@15.3394,950000.0@15.3485][][]
17:18:18,163 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-676-0044 - AUDNZD : [5245000.0@1.063,1000000.0@1.0632][][]
17:18:18,163 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-676-0044 - AUDNZD : [5245000.0@1.063,1000000.0@1.0632][][]
17:18:18,163 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-716-2179 - EURCNH : [1000000.0@7.2786,1000000.0@7.2791][][]
17:18:18,163 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-716-2179 - EURCNH : [1000000.0@7.2786,1000000.0@7.2791][][]
17:18:18,173 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-716-2172 - CNHJPY : [1.6E7@18.9979,5000000.0@18.9991][][]
17:18:18,173 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-716-2172 - CNHJPY : [1.6E7@18.9979,5000000.0@18.9991][][]
17:18:18,173 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165616-082-0861 - CNHHKD : [1.0E7@1.2527,4.5E7@1.2528][][]
17:18:18,173 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165616-082-0861 - CNHHKD : [1.0E7@1.2527,4.5E7@1.2528][][]
17:18:18,173 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165616-082-0860 - CADCNH : [6000000.0@5.1788,2000000.0@5.17945][][]
17:18:18,173 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165616-082-0860 - CADCNH : [6000000.0@5.1788,2000000.0@5.17945][][]
17:18:18,210 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165616-312-1677 - KRWJPY : [1.0E8@0.1075569,1.0E8@0.1096378][][]
17:18:18,211 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-686-1617 - GBPSEK : [950000.0@12.2995,2000000.0@12.30175][][]
17:18:18,211 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-798-0081 - USDRUB : [1000000.0@65.2506,1000000.0@65.3744][][]
17:18:18,211 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165616-312-1677 - KRWJPY : [1.0E8@0.1075569,1.0E8@0.1096378][][]
17:18:18,211 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-686-1617 - GBPSEK : [950000.0@12.2995,2000000.0@12.30175][][]
17:18:18,211 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-798-0081 - USDRUB : [1000000.0@65.2506,1000000.0@65.3744][][]
17:18:18,212 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-741-1123 - EURMXN : [500000.0@17.0522,500000.0@17.0562][][]
17:18:18,213 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-741-1123 - EURMXN : [500000.0@17.0522,500000.0@17.0562][][]
17:18:18,217 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-686-1612 - GBPCHF : [2000000.0@1.5536,7000000.0@1.5538][][]
17:18:18,217 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-686-1612 - GBPCHF : [2000000.0@1.5536,7000000.0@1.5538][][]
17:18:18,218 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-741-1124 - EURNOK : [1420000.0@9.01,1000000.0@9.015][][]
